,id,features
1528,574,"[0.7716976404190063, 0.5456234216690063, 0.9620487093925476, 0.45510178804397583, 0.26941314339637756, 0.2702796757221222, 0.34789571166038513, 0.43515869975090027, 0.16247490048408508, 0.2525135576725006]"
1529,594,"[0.27555564045906067, 1.0278890132904053, 0.2555813789367676, 0.6717081665992737, 0.5438991189002991, 0.0, 0.7883159518241882, 0.23386423289775848, 0.40024423599243164, 0.2963094413280487]"
1530,614,"[0.8911170363426208, 0.6755651831626892, 0.0, 0.24920450150966644, 0.2640235126018524, 0.4043944180011749, 0.36078667640686035, 0.0, 0.0, 0.4867016673088074]"
1531,624,"[0.6253909468650818, 0.6474851369857788, 0.2882961928844452, 0.6945182085037231, 0.15577057003974915, 0.08198421448469162, 0.40598487854003906, 0.4579330384731293, 0.12680937349796295, 0.5222782492637634]"
1532,634,"[0.12220320105552673, 0.16552186012268066, 0.10326111316680908, 0.19243498146533966, 0.10091079026460648, 0.026884794235229492, 0.19957561790943146, 0.12044624984264374, 0.05280884727835655, 0.18077337741851807]"
1533,644,"[0.3393867313861847, 0.05034463852643967, 0.0, 0.27109140157699585, 0.2817046344280243, 0.10739298909902573, 0.4406323730945587, 0.19136495888233185, 0.04611136391758919, 0.44117170572280884]"
1534,664,"[0.31576085090637207, 0.8122477531433105, 0.42426741123199463, 0.5955853462219238, 0.46947741508483887, 0.0, 0.42503321170806885, 0.8081543445587158, 0.0, 0.0]"
1535,674,"[0.27376168966293335, 0.2913230359554291, 0.5328777432441711, 0.38092708587646484, 0.024089520797133446, 0.2879738509654999, 0.907155454158783, 0.6706588864326477, 0.3390699326992035, 0.052240144461393356]"
1536,684,"[0.005603146739304066, 0.05919564142823219, 0.0, 0.07027429342269897, 0.15015625953674316, 0.06662019342184067, 0.1900501549243927, 0.1778005063533783, 0.05476216599345207, 0.12508971989154816]"
1537,694,"[0.0, 0.19074353575706482, 0.05113964527845383, 0.10490454733371735, 0.2354310154914856, 0.31793326139450073, 0.8710164427757263, 0.6448593735694885, 0.2160191833972931, 0.526077389717102]"
1538,704,"[0.0, 0.3907662630081177, 0.18984881043434143, 0.09996255487203598, 0.6403394341468811, 0.5474556684494019, 0.43276384472846985, 0.7358464598655701, 0.465493381023407, 0.05836557224392891]"
1539,714,"[0.8609597086906433, 0.4291592836380005, 0.6109701991081238, 0.893791675567627, 0.0, 0.0, 0.6902316808700562, 0.47490936517715454, 0.39020654559135437, 0.13486897945404053]"
1540,724,"[0.21763409674167633, 0.316579669713974, 0.2905842959880829, 0.19473721086978912, 0.26664307713508606, 0.21868112683296204, 0.8656607270240784, 0.9111661314964294, 0.30392903089523315, 0.1718665063381195]"
1541,734,"[0.15305736660957336, 0.37315571308135986, 0.7273024916648865, 0.7943685054779053, 0.4158792495727539, 0.21583786606788635, 0.6244949698448181, 0.23749107122421265, 0.38920220732688904, 0.0]"
1542,744,"[0.32099437713623047, 0.672074019908905, 0.37937691807746887, 0.5475556254386902, 0.20553801953792572, 0.1822190284729004, 0.7221633195877075, 0.3721314072608948, 0.19752201437950134, 0.2923778295516968]"
1543,754,"[0.30286359786987305, 0.17673161625862122, 0.0004317280254326761, 0.0, 1.1055541038513184, 0.2209794819355011, 0.8246344923973083, 0.6997318863868713, 0.45388782024383545, 0.0]"
1544,764,"[0.5014843940734863, 0.42428839206695557, 0.7102777361869812, 0.31653663516044617, 0.4074834883213043, 0.4271746873855591, 0.48359400033950806, 0.4666707515716553, 0.11969245225191116, 0.42890477180480957]"
1545,784,"[0.83464515209198, 0.22350765764713287, 0.4501066505908966, 0.0, 0.05056918039917946, 0.10052342712879181, 0.6904937624931335, 0.5839707255363464, 0.0517193041741848, 0.3773795962333679]"
1546,804,"[0.5417566895484924, 0.29613539576530457, 0.19489605724811554, 0.10547125339508057, 0.43495914340019226, 0.2715327739715576, 0.45541802048683167, 0.8225725889205933, 0.1558234691619873, 0.582758903503418]"
1547,824,"[0.9798377156257629, 0.6114608645439148, 1.0444966554641724, 0.7102799415588379, 0.2121509611606598, 0.6648315191268921, 0.16665507853031158, 0.1836959719657898, 0.25400057435035706, 0.0]"
1548,834,"[0.1437680870294571, 0.1850888729095459, 0.19838279485702515, 0.22348663210868835, 0.0, 0.008528212085366249, 0.11015931516885757, 0.07470019161701202, 0.06609506160020828, 0.05027196928858757]"
1549,844,"[0.23631535470485687, 0.6747249960899353, 0.4440951347351074, 0.7119710445404053, 0.40356767177581787, 0.1941981017589569, 0.6326424479484558, 0.3612878620624542, 0.2684403657913208, 0.46965107321739197]"
1550,854,"[0.49962031841278076, 0.2041950225830078, 1.5769424438476562, 0.3488543927669525, 0.8005368709564209, 0.5144584774971008, 0.21232345700263977, 0.013591104187071323, 1.2018026113510132, 0.0]"
1551,864,"[1.0271726846694946, 0.681064784526825, 0.0, 1.0517348051071167, 0.5448348522186279, 0.6510438323020935, 0.10291703045368195, 0.005182280670851469, 0.12414862960577011, 0.43613511323928833]"
1552,874,"[0.0, 0.13462772965431213, 0.5648584365844727, 0.0, 0.05110321566462517, 0.480309396982193, 0.0, 1.508943796157837, 0.9092824459075928, 0.6485546231269836]"
1553,904,"[0.5502012372016907, 0.8602539896965027, 0.4956696927547455, 0.9840646386146545, 0.3316587209701538, 0.07450981438159943, 0.7531143426895142, 0.3150135278701782, 0.2254616767168045, 0.5522661805152893]"
1554,914,"[0.2717699408531189, 0.8634066581726074, 0.10942542552947998, 0.8846856951713562, 0.8558633923530579, 0.13364993035793304, 0.6119660139083862, 0.3213055431842804, 0.24889808893203735, 0.43578627705574036]"
1555,924,"[0.46229425072669983, 0.7155367732048035, 0.7848727703094482, 0.9019495248794556, 0.0, 0.0, 0.6829652786254883, 0.45191070437431335, 0.3579554557800293, 0.4622249901294708]"
1556,934,"[0.20830872654914856, 0.832449734210968, 0.0, 0.6821209192276001, 0.8338987231254578, 0.013022787868976593, 0.7539738416671753, 0.2991364300251007, 0.17679405212402344, 0.35136154294013977]"
1557,944,"[0.34214314818382263, 0.9952590465545654, 0.38068675994873047, 0.73948073387146, 0.3511981666088104, 0.07547114789485931, 0.6915096044540405, 0.16329656541347504, 0.2690296173095703, 0.43274596333503723]"
1558,954,"[0.4042007029056549, 0.9433149099349976, 0.3016550540924072, 1.0268335342407227, 0.55270916223526, 0.1412338763475418, 0.6389551758766174, 0.26224613189697266, 0.2502399981021881, 0.37299850583076477]"
1559,964,"[0.16243118047714233, 0.3356786370277405, 0.21160142123699188, 0.7114407420158386, 0.278487890958786, 0.31597745418548584, 1.1321831941604614, 0.15734879672527313, 0.4364483654499054, 0.4666445255279541]"
1560,974,"[0.6046083569526672, 0.7858279943466187, 0.4895574450492859, 0.8072181940078735, 0.34169259667396545, 0.035496704280376434, 0.5256381630897522, 0.4214105010032654, 0.17662307620048523, 0.2711586058139801]"
1561,984,"[0.23749776184558868, 0.6801935434341431, 0.4038824737071991, 0.552182137966156, 0.4998997151851654, 0.40997084975242615, 0.0, 0.6975226998329163, 0.35955026745796204, 0.1206677183508873]"
1562,994,"[0.626451849937439, 0.5729051232337952, 0.5844364762306213, 1.0712382793426514, 0.5406498908996582, 0.14960196614265442, 0.46710067987442017, 0.31994128227233887, 0.0834004208445549, 0.3150300085544586]"
1563,1004,"[0.0, 0.0, 0.10779480636119843, 0.19106465578079224, 0.41264158487319946, 0.7006435394287109, 0.46771273016929626, 0.48440244793891907, 0.5378760099411011, 0.8624715805053711]"
1564,1014,"[0.2224084883928299, 0.8476672768592834, 0.09556160867214203, 0.411599338054657, 1.1480822563171387, 0.25111356377601624, 0.5285492539405823, 0.1061042845249176, 0.2344978302717209, 0.14048466086387634]"
1565,1024,"[0.2171630710363388, 0.6983440518379211, 0.2964887022972107, 0.3655227720737457, 0.5885382294654846, 0.0, 0.9566038250923157, 0.16883070766925812, 0.293950617313385, 0.21577905118465424]"
1566,1034,"[0.6215088963508606, 0.41928356885910034, 0.908911943435669, 0.7782718539237976, 0.25976523756980896, 0.08793418109416962, 0.5010475516319275, 0.524479866027832, 0.27526289224624634, 0.18350063264369965]"
1567,1044,"[0.4797371029853821, 0.8367714881896973, 0.23957324028015137, 0.29888013005256653, 0.6673832535743713, 0.022133048623800278, 0.2801389992237091, 0.5529775023460388, 0.0, 0.4835434556007385]"
1568,1054,"[0.0, 0.8177300691604614, 0.7951266765594482, 0.7083130478858948, 0.7452060580253601, 0.03208083286881447, 0.652506411075592, 0.11106313765048981, 0.0, 0.0054124509915709496]"
1569,1064,"[0.2766047716140747, 0.5562479496002197, 0.17293481528759003, 0.09043736010789871, 0.4176105260848999, 0.2759231925010681, 0.9961308240890503, 0.2587886452674866, 0.16473670303821564, 0.4435558617115021]"
1570,1084,"[0.5437960028648376, 0.9401447176933289, 0.6271201372146606, 0.6576200723648071, 0.2432815134525299, 0.06304912269115448, 0.6534194946289062, 0.4571937024593353, 0.17141062021255493, 0.44643497467041016]"
1571,1094,"[0.3665510416030884, 0.6145837903022766, 0.9506324529647827, 0.8354785442352295, 0.5195607542991638, 0.1673572063446045, 0.32095661759376526, 0.3404787480831146, 0.20907676219940186, 0.33442816138267517]"
1572,1104,"[0.48923689126968384, 0.9457115530967712, 0.645741879940033, 1.0121177434921265, 0.3025568127632141, 0.11931253969669342, 0.4956391453742981, 0.23374369740486145, 0.18983331322669983, 0.43744131922721863]"
1573,1114,"[0.7029120326042175, 0.3619588613510132, 0.2946327030658722, 0.0831950455904007, 0.0, 0.4155130088329315, 0.5603726506233215, 0.6535133123397827, 1.2795301675796509, 0.03778189793229103]"
1574,1124,"[0.5152426362037659, 0.8854488134384155, 0.21885263919830322, 0.6322989463806152, 0.8214804530143738, 0.043592724949121475, 0.18195851147174835, 0.44343388080596924, 0.029654838144779205, 0.6734706163406372]"
1575,1134,"[0.6474108099937439, 0.6134530901908875, 0.5384213328361511, 0.5461441278457642, 0.043272729963064194, 0.03199884667992592, 0.3431766927242279, 0.39837825298309326, 0.12656132876873016, 0.22005867958068848]"
1576,1144,"[0.840890645980835, 0.19867122173309326, 0.0, 0.9833160042762756, 0.20324844121932983, 0.15238842368125916, 0.9543465375900269, 0.5815348029136658, 0.08218798041343689, 0.0]"
1577,1154,"[0.4890337288379669, 0.7841554284095764, 0.31115657091140747, 0.5231263637542725, 0.0, 0.3706642687320709, 0.9003024697303772, 0.6069263219833374, 0.0, 0.4234294593334198]"
1578,1164,"[0.5045928955078125, 0.5456488132476807, 0.8759870529174805, 0.5580411553382874, 0.3628600835800171, 0.4383617341518402, 0.8526125550270081, 0.857122540473938, 0.619577944278717, 0.027602335438132286]"
1579,1174,"[0.5972630977630615, 0.11484411358833313, 0.6496306657791138, 1.3233739137649536, 0.14546683430671692, 0.10965630412101746, 0.0, 0.36796271800994873, 0.5168548226356506, 0.7693673372268677]"
1580,1184,"[0.7678894400596619, 0.38179153203964233, 0.4145192801952362, 1.012428641319275, 0.25055038928985596, 0.24399252235889435, 0.6329460144042969, 0.4651097357273102, 0.256288081407547, 0.15466032922267914]"
1581,1194,"[0.9990494847297668, 0.518837034702301, 0.24273192882537842, 0.023213261738419533, 0.0, 0.15689127147197723, 0.8061299920082092, 0.7632645964622498, 0.21602275967597961, 0.48717817664146423]"
1582,1204,"[0.4151880145072937, 0.7909214496612549, 0.5255769491195679, 1.1110821962356567, 0.19846342504024506, 0.0, 0.6518434882164001, 0.307119756937027, 0.3004295825958252, 0.6888188123703003]"
1583,1214,"[0.30644553899765015, 0.7841991186141968, 0.4765087962150574, 0.7891108989715576, 0.0, 0.0, 0.9882506132125854, 0.641072690486908, 0.0, 0.4860372245311737]"
1584,1224,"[0.42550182342529297, 0.5771543383598328, 0.43178319931030273, 1.089672565460205, 0.45029112696647644, 0.1180141270160675, 0.8328938484191895, 0.3922506868839264, 0.2176520824432373, 0.3725087344646454]"
1585,1234,"[0.5134450793266296, 0.730923056602478, 0.17526942491531372, 1.0399925708770752, 0.3955339193344116, 0.17143888771533966, 0.7157427072525024, 0.3067457377910614, 0.12135961651802063, 0.7230594754219055]"
1586,1244,"[0.7829855680465698, 0.6963657140731812, 0.8611322045326233, 0.9557247757911682, 0.18054932355880737, 0.04336121678352356, 0.39820823073387146, 0.2710147202014923, 0.047231387346982956, 0.3513384759426117]"
1587,1254,"[0.38820794224739075, 0.9024043083190918, 0.5558300018310547, 0.9754623770713806, 0.2224320024251938, 0.16936936974525452, 0.785216212272644, 0.20912767946720123, 0.23146945238113403, 0.4546850323677063]"
1588,1264,"[0.4126741588115692, 0.62190181016922, 0.6224868893623352, 1.0074801445007324, 0.324835866689682, 0.06728453934192657, 0.5984590649604797, 0.37825989723205566, 0.3269788920879364, 0.31069526076316833]"
1589,1274,"[0.9828831553459167, 0.30372321605682373, 0.35966768860816956, 0.9292572140693665, 0.03304760903120041, 0.00264446041546762, 0.5482556819915771, 0.7204678654670715, 0.2726261615753174, 0.24381953477859497]"
1590,1284,"[0.5461567640304565, 0.509399950504303, 0.5742615461349487, 1.1200019121170044, 0.20091289281845093, 0.23121748864650726, 0.8116329312324524, 0.23294232785701752, 0.2455018162727356, 0.4557112455368042]"
1591,1294,"[0.3292587995529175, 0.8664097189903259, 0.4584335386753082, 0.9514672160148621, 0.2719086706638336, 0.18456566333770752, 0.6935679912567139, 0.2994399070739746, 0.2024398297071457, 0.5672844052314758]"
1592,1304,"[0.4720335900783539, 0.8362641334533691, 0.29315096139907837, 0.8907318711280823, 0.37800681591033936, 0.12421765178442001, 0.7008870840072632, 0.37230613827705383, 0.11084804683923721, 0.6508229374885559]"
1593,1324,"[0.06507733464241028, 0.0, 0.16704586148262024, 0.022421229630708694, 0.4704973101615906, 0.34757721424102783, 0.2827439308166504, 0.7719048857688904, 0.2952612340450287, 0.0]"
1594,1334,"[0.06170690432190895, 0.7128273844718933, 0.34501588344573975, 0.30938398838043213, 0.033112067729234695, 0.0, 1.2691080570220947, 0.19214406609535217, 0.2819666564464569, 0.14371906220912933]"
1595,1344,"[0.4150117337703705, 0.8205286860466003, 0.678318440914154, 0.6165156364440918, 0.13531853258609772, 0.16892416775226593, 0.7286595106124878, 0.37752565741539, 0.32332006096839905, 0.4567563533782959]"
1596,1354,"[0.3938126862049103, 0.6656371355056763, 1.1179747581481934, 0.9522058367729187, 0.25106081366539, 0.0, 0.0, 0.7740594744682312, 0.03988556191325188, 0.1222253367304802]"
1597,1374,"[0.2951813042163849, 0.5379520654678345, 0.01575344055891037, 0.9286029934883118, 0.21087783575057983, 0.0, 1.1398043632507324, 0.3647180497646332, 0.0, 0.38703081011772156]"
1598,1384,"[0.2543339431285858, 0.35033854842185974, 0.46912455558776855, 0.29804787039756775, 1.0162523984909058, 0.4238267242908478, 0.560023307800293, 0.21578311920166016, 0.6213527321815491, 0.612544596195221]"
1599,1394,"[0.9001997113227844, 0.6457579135894775, 0.5208852291107178, 0.9120949506759644, 0.04707088693976402, 0.05018031969666481, 0.5598597526550293, 0.5359234809875488, 0.00029451141017489135, 0.32984113693237305]"
1600,1404,"[0.30441659688949585, 0.4817837178707123, 0.04294038191437721, 0.6155910491943359, 0.562663197517395, 0.2610338032245636, 0.582815408706665, 0.30010703206062317, 0.2874535918235779, 0.638687014579773]"
1601,1414,"[0.555661678314209, 0.42222464084625244, 0.4535592198371887, 0.6537880301475525, 0.3896534740924835, 0.10463467240333557, 0.7602168917655945, 0.3801722526550293, 0.07204417139291763, 0.5488430857658386]"
1602,1434,"[0.1968519240617752, 0.543572187423706, 0.9089104533195496, 0.7630290985107422, 0.22562190890312195, 0.07479561865329742, 0.9910696744918823, 0.2844691872596741, 0.03327258676290512, 0.26731985807418823]"
1603,1444,"[0.0, 0.278260737657547, 0.3621538281440735, 0.9983667731285095, 0.44324538111686707, 0.21263118088245392, 0.584982693195343, 0.47185397148132324, 0.3595157861709595, 0.7260351181030273]"
1604,1454,"[0.5915727019309998, 0.04345148056745529, 0.79143226146698, 0.5035338997840881, 0.13874559104442596, 0.21915684640407562, 0.14128176867961884, 0.9550690054893494, 0.1879575252532959, 0.47915565967559814]"
1605,1464,"[0.8155651688575745, 0.0, 1.072134256362915, 0.35203465819358826, 0.0, 0.05918728932738304, 0.6936591863632202, 0.6959061622619629, 0.3672561049461365, 0.03986075893044472]"
1606,1474,"[0.022044001147150993, 0.11229125410318375, 0.0, 0.0, 0.87803715467453, 0.4874702990055084, 0.8119694590568542, 0.25161752104759216, 0.3008570969104767, 0.18295660614967346]"
1607,1484,"[0.7414005398750305, 0.7056774497032166, 0.6546877026557922, 1.1589709520339966, 0.27107053995132446, 0.2080857902765274, 0.18173666298389435, 0.0, 0.17388850450515747, 0.18274885416030884]"
1608,1494,"[0.24385206401348114, 0.31484630703926086, 0.07026322185993195, 0.020720044150948524, 0.04649018868803978, 0.4110358953475952, 0.7782113552093506, 0.28908076882362366, 0.17707574367523193, 0.7070357799530029]"
1609,1504,"[0.5981959700584412, 0.025033598765730858, 0.8073644638061523, 0.8679978251457214, 0.4964311122894287, 0.006430875044316053, 0.516057550907135, 0.6058146357536316, 0.14056719839572906, 0.38343560695648193]"
1610,1514,"[0.06752731651067734, 0.002161964075639844, 0.3079254627227783, 1.025622010231018, 0.707686722278595, 0.19483619928359985, 0.4190201461315155, 9.382268763147295e-05, 0.59059739112854, 0.16957508027553558]"
1611,1534,"[0.5503969192504883, 0.8820157051086426, 1.217542052268982, 0.5941645503044128, 0.0, 0.22922368347644806, 0.12653174996376038, 0.5057259202003479, 0.5106869339942932, 0.0]"
1612,1544,"[0.0, 0.22266767919063568, 0.2272077202796936, 0.19946381449699402, 0.32389914989471436, 0.17181243002414703, 0.9207360148429871, 0.4126925468444824, 0.2729335427284241, 0.8718659281730652]"
1613,1554,"[0.567615270614624, 0.12294919788837433, 0.6921953558921814, 0.6188582181930542, 0.5076141357421875, 0.10574723780155182, 0.5002428889274597, 0.6144803762435913, 0.4328951835632324, 0.22660773992538452]"
1614,1564,"[0.4065651595592499, 0.7160256505012512, 0.19961990416049957, 1.0159984827041626, 0.959935188293457, 0.043663542717695236, 0.3732185661792755, 0.017547884956002235, 0.11420510709285736, 0.38655704259872437]"
1615,1574,"[0.9988061785697937, 0.0, 0.014322902075946331, 1.4071587324142456, 0.1717243492603302, 0.22014842927455902, 0.0, 0.02342512272298336, 0.9152230024337769, 0.2557581961154938]"
